	0.0	1.0	2.0	4.0	6.0	9.0	11.0	12.0	14.0	15.0	16.0	18.0	20.0	24.0	25.0	26.0	28.0	29.0	30.0	32.0	34.0	37.0	39.0	40.0
B_caccae	0.051	0.09233333333333334	0.05625	0.08004166666666666	0.04008333333333333	0.22558333333333333	0.179	0.136	0.23479166666666668	0.28370833333333334	0.185375	0.38266666666666665	0.40066666666666667	0.35891666666666666	0.3070833333333333	0.33770833333333333	0.232	0.270625	0.2846666666666667	0.19433333333333333	0.223	0.19225	0.07875	0.024916666666666667
B_cellulosilyticus_WH2	0.20954166666666665	0.4053333333333333	0.15029166666666666	0.215625	0.149625	0.2642083333333333	0.24879166666666666	0.18841666666666668	0.22679166666666667	0.18604166666666666	0.09558333333333334	0.19729166666666667	0.18016666666666667	0.10454166666666667	0.09308333333333334	0.08320833333333333	0.16683333333333333	0.24395833333333333	0.3035	0.19795833333333332	0.22791666666666666	0.19954166666666667	0.11854166666666667	0.056625
B_ovatus	0.14233333333333334	0.434	0.25066666666666665	0.47741666666666666	0.4573333333333333	0.5745833333333333	0.5354583333333334	0.532125	0.536625	0.4666666666666667	0.29541666666666666	0.34525	0.31375	0.17825	0.20983333333333334	0.216625	0.45029166666666665	0.5089583333333333	0.5612916666666666	0.5876666666666667	0.6232916666666667	0.627125	0.5264583333333334	0.44895833333333335
B_thetaiotaomicron	0.275375	0.41875	0.11783333333333333	0.24204166666666665	0.21266666666666667	0.332375	0.301125	0.2569166666666667	0.211375	0.2725416666666667	0.18154166666666666	0.404125	0.38566666666666666	0.2942916666666667	0.25233333333333335	0.27445833333333336	0.23033333333333333	0.2931666666666667	0.30895833333333333	0.223375	0.30395833333333333	0.22691666666666666	0.097125	0.032125
B_uniformis	0.578125	0.5150416666666666	0.40991666666666665	0.460875	0.4214583333333333	0.5538333333333333	0.5375	0.5245833333333333	0.545875	0.483	0.35770833333333335	0.48883333333333334	0.46320833333333333	0.307375	0.30445833333333333	0.35120833333333334	0.5185	0.502375	0.563625	0.48383333333333334	0.5895	0.5896666666666667	0.41833333333333333	0.23258333333333334
B_vulgatus	0.0995	0.25925	0.09029166666666667	0.160625	0.10554166666666667	0.2775416666666667	0.23270833333333332	0.16954166666666667	0.317125	0.3249166666666667	0.210875	0.341	0.2806666666666667	0.18575	0.15175	0.14416666666666667	0.157	0.20933333333333334	0.2504166666666667	0.15116666666666667	0.192125	0.13991666666666666	0.081625	0.04041666666666666
C_aerofaciens	0.6489583333333333	0.5458333333333333	0.5689166666666666	0.6425416666666667	0.61875	0.6589166666666667	0.5915416666666666	0.5894166666666667	0.6004166666666667	0.5508333333333333	0.5807916666666667	0.6641666666666667	0.634625	0.676	0.5672916666666666	0.5435833333333333	0.588375	0.5435416666666667	0.5911666666666666	0.6724166666666667	0.66575	0.6864166666666667	0.596875	0.5659583333333333
C_scindens	0.4625	0.5385833333333333	0.3084166666666667	0.4846666666666667	0.354625	0.572125	0.5696666666666667	0.5671666666666667	0.5974166666666667	0.5419166666666667	0.5125833333333333	0.6601666666666667	0.608875	0.6197083333333333	0.5350416666666666	0.5507083333333334	0.5175416666666667	0.5099583333333333	0.5202916666666667	0.6312083333333334	0.63825	0.5545	0.47808333333333336	0.2514166666666667
C_spiroforme	0.6832916666666666	0.5572083333333333	0.5156666666666667	0.574375	0.610625	0.6967083333333334	0.638875	0.6012916666666667	0.6438333333333334	0.5630833333333334	0.5981666666666666	0.6627083333333333	0.6783333333333333	0.641875	0.5512916666666666	0.5977083333333333	0.6280416666666667	0.5621666666666667	0.607	0.688	0.6577083333333333	0.630125	0.63875	0.593875
D_longicatena	0.6602083333333333	0.5400416666666666	0.5715833333333333	0.6209166666666667	0.6549583333333333	0.654375	0.5720833333333334	0.5639583333333333	0.574375	0.5242916666666667	0.5755	0.644	0.6759166666666667	0.6525833333333333	0.5542916666666666	0.6032916666666667	0.6084583333333333	0.5477083333333334	0.59425	0.6520416666666666	0.6729166666666667	0.6903333333333334	0.5869583333333334	0.6182083333333334
P_distasonis	0.6127083333333333	0.5075	0.5500833333333334	0.6077916666666666	0.6322083333333334	0.6402916666666667	0.5482083333333333	0.5462083333333333	0.5543333333333333	0.5178333333333334	0.508125	0.5946666666666667	0.5545416666666667	0.42791666666666667	0.39841666666666664	0.44183333333333336	0.42925	0.4935	0.56225	0.51025	0.5827916666666667	0.5629583333333333	0.347	0.167375
R_obeum	0.60775	0.5277916666666667	0.5274166666666666	0.570125	0.44929166666666664	0.5315416666666667	0.5344166666666667	0.5547916666666667	0.5630416666666667	0.49395833333333333	0.362625	0.5693333333333334	0.5070833333333333	0.4447083333333333	0.42791666666666667	0.4444166666666667	0.47691666666666666	0.51725	0.5717083333333334	0.6144583333333333	0.6560416666666666	0.613	0.4549166666666667	0.25116666666666665
