B_caccae	24559484.620798174
B_cellulosilyticus_WH2	25992713.59450382
B_ovatus	28515021.593283627
B_thetaiotaomicron	7247860.229362382
B_uniformis	928135.0878676422
B_vulgatus	36865634.88898501
C_aerofaciens	403948.79745811445
C_scindens	2332445.8787776316
C_spiroforme	180185.33324744948
P_distasonis	160745.78839273474
R_obeum	454930.2728117164
