B_caccae	9325222.758023368
B_cellulosilyticus_WH2	10543846.471708408
B_ovatus	11529695.071021697
B_thetaiotaomicron	6171301.849972161
B_uniformis	845039.1480398994
B_vulgatus	40187836.045272805
C_aerofaciens	165826.64055178032
C_scindens	3503227.2887162273
C_spiroforme	100000.0
P_distasonis	122887.1536354569
R_obeum	307553.2382828844
