B_caccae	9000852.676508948
B_cellulosilyticus_WH2	10180549.182230206
B_ovatus	11135889.188196238
B_thetaiotaomicron	5956809.035583231
B_uniformis	816335.3343765131
B_vulgatus	39086429.80638874
C_aerofaciens	159744.3415664467
C_scindens	3386172.9309605868
C_spiroforme	100000.0
D_longicatena	110511.81491554996
P_distasonis	118757.61757278556
R_obeum	296750.4158066748
