ExcludedCluster	SampleIdx	Ky
0	1190	0.0
0	1200	0.0
0	1210	0.0
0	1220	0.0
0	1230	0.0
0	1240	0.0
0	1250	0.0
0	1260	0.0
0	1270	0.0
0	1280	0.0
0	1290	0.0
0	1300	-0.0030460993320949566
0	1310	0.0
0	1320	0.0
0	1330	0.0
0	1340	0.0
0	1350	0.0
0	1360	0.0
0	1370	0.0
0	1380	0.0
0	1390	0.0
0	1400	0.0
0	1410	0.0
0	1420	0.0
0	1430	0.008352575162409937
0	1440	0.0
0	1450	0.0
0	1460	0.0
0	1470	0.0
0	1480	0.0
0	1490	0.0
0	1500	0.0
0	1510	0.0
0	1520	0.0
0	1530	-0.005574140389248214
0	1540	0.013904723474704202
0	1550	0.0
0	1560	0.0
0	1570	0.0
0	1580	0.0
0	1590	0.0
0	1600	0.0
0	1610	0.0
0	1620	0.0
0	1630	0.0
0	1640	0.0
0	1650	0.0
0	1660	0.0
0	1670	0.0
0	1680	0.0
0	1690	0.0
0	1700	0.0
0	1710	0.0
0	1720	0.0
0	1730	0.0
0	1740	0.0
0	1750	0.0
0	1760	0.0
0	1770	0.0
0	1780	0.0
0	1790	0.0
0	1800	-0.0034741121054379
0	1810	0.0
0	1820	0.0
0	1830	-0.003941924919636428
0	1840	0.0033487998025768014
0	1850	0.0
0	1860	0.0037087194258369686
0	1870	0.0
0	1880	0.0
0	1890	0.0
0	1900	-0.00836937324977427
0	1910	-0.008736757717041854
0	1920	0.0
0	1930	0.0
0	1940	0.0
0	1950	0.0
0	1960	0.0
0	1970	0.0283001688827046
0	1980	0.028960349362881388
0	1990	0.016800250782839917
0	2000	-0.010929271363010251
0	2010	0.0
0	2020	0.0
0	2030	0.0
0	2040	0.0
0	2050	0.0
0	2060	0.0
0	2070	0.0
0	2080	0.0
0	2090	0.0
0	2100	0.004333001592251342
0	2110	0.0
0	2120	0.0
0	2130	0.0
0	2140	0.0
0	2150	0.0
0	2160	0.0
0	2170	0.0
0	2180	0.0
0	2190	0.0
0	2200	0.0
0	2210	0.021274534665540544
0	2220	0.037086681017715506
0	2230	0.0
0	2240	0.0
0	2250	0.01670988595308718
0	2260	0.0126725531118008
0	2270	0.0
0	2280	0.0
0	2290	0.0
0	2300	0.0
0	2310	0.0
0	2320	0.0
0	2330	0.0
0	2340	0.0
0	2350	0.0
0	2360	0.0
0	2370	0.0
0	2380	0.0
0	2390	0.0
0	2400	0.0
0	2410	0.0
0	2420	0.0
0	2430	0.0
0	2440	-0.00861817959058579
0	2450	-0.003367823206059742
0	2460	0.0
0	2470	0.0
0	2480	0.0
0	2490	0.0
0	2500	0.0
0	2510	0.0
0	2520	-0.018866532636815914
0	2530	0.0
0	2540	0.0
0	2550	0.0
0	2560	0.0
0	2570	0.0
0	2580	0.0
0	2590	0.0
0	2600	0.0
0	2610	0.0007342631562352799
0	2620	0.0
0	2630	0.0
0	2640	0.0
0	2650	0.0
0	2660	0.0
0	2670	0.0
0	2680	0.0
0	2690	0.0
0	2700	0.0
0	2710	0.0
0	2720	0.0
0	2730	-0.002219769620394274
0	2740	0.0
0	2750	0.0
0	2760	0.0
0	2770	0.0031612569530557718
0	2780	0.0
0	2790	0.0
0	2800	0.0
0	2810	-0.0008782486891994911
0	2820	0.0
0	2830	0.0
0	2840	0.0
0	2850	0.0
0	2860	0.0
0	2870	0.012709124691211781
0	2880	0.0
0	2890	0.0
0	2900	0.0
0	2910	-0.002232013358547472
0	2920	0.009069894419095286
0	2930	-0.005671774569995882
0	2940	0.0
0	2950	0.0
0	2960	0.0
0	2970	0.0
0	2980	0.0
0	2990	0.0
0	3000	0.0
0	3010	0.0
0	3020	0.0
0	3030	0.0
0	3040	0.0
0	3050	0.013717691350976306
0	3060	0.0
0	3070	0.0
0	3080	0.0
0	3090	0.0
0	3100	0.0
0	3110	0.0
0	3120	-0.01663753964628999
0	3130	-0.011180986932853994
0	3140	0.003604173874468521
0	3150	-0.0034615728020309755
0	3160	0.0
0	3170	-0.010215661881637462
0	3180	-0.010061452465562226
0	3190	-0.008404363582904832
0	3200	0.0
0	3210	0.0
0	3220	0.010964800312912682
0	3230	-0.0043472452771821804
0	3240	0.0
0	3250	0.0
0	3260	0.0
0	3270	0.0
0	3280	0.0
0	3290	0.0
0	3300	0.0
0	3310	0.0
0	3320	0.021187815178945482
0	3330	0.018293426790688825
0	3340	-0.010931659578625822
0	3350	0.0
0	3360	0.0
0	3370	0.0034225115480842113
0	3380	0.0
0	3390	0.0
0	3400	-0.004785024678575747
0	3410	-0.005398912003549341
0	3420	-0.003288917796948661
0	3430	-0.0032170709142340863
0	3440	-0.00875643497963121
0	3450	0.0
0	3460	0.0
0	3470	0.0
0	3480	-0.012809236709851325
0	3490	-0.023288008297721517
0	3500	-0.0042360237824019134
0	3510	-0.019412419793170797
0	3520	-0.005407561664663566
0	3530	-0.01185019285909225
0	3540	0.0
0	3550	-0.005770721171996032
0	3560	0.009533818022501285
0	3570	-0.008525793666910126
0	3580	-0.006968162464369356
0	3590	0.04305077087747251
0	3600	0.0
0	3610	0.0
0	3620	0.0002315755681570053
0	3630	0.0
0	3640	0.0
0	3650	0.0
0	3660	-0.006085931983177175
0	3670	-0.0016952730442601936
0	3680	-0.001102589376916137
0	3690	0.0
0	3700	0.0
0	3710	0.0
0	3720	0.0
0	3730	0.0
0	3740	0.0
0	3750	0.0
0	3760	0.0
