	B_caccae	B_cellulosilyticus_WH2	B_ovatus	B_thetaiotaomicron	B_uniformis	B_vulgatus	C_aerofaciens	C_scindens	C_spiroforme	P_distasonis	R_obeum
B_caccae	0.0	0.8373415868501402	1.830098311066297	1.932663612290362	2.2877110259756663	11.945176594623089	25.216422069477986	4.948875255623722	68.13096862210095	7.2531634673323575	3.8711045155819375
B_cellulosilyticus_WH2	2.972972972972973	0.0	0.9574824238366254	0.7819360234162659	3.814166419397228	0.3948741495178862	6.318045435062151	2.737819025522042	34.900067587139134	0.680431329933963	2.766011307062695
B_ovatus	44.79438314944834	0.3488857357482681	0.0	4.499340958374081	3.8521219315724764	3.975566301857979	56.063996653769735	66.07032562171534	46.08879705689664	3.2746955345060895	3.2086239695624603
B_thetaiotaomicron	3.416409258240596	0.772704465629704	1.3558043013457426	0.0	3.1614539306847	17.111550206574456	13.339225738023687	4.36578421790677	71.71270718232044	10.971128608923884	5.217539668998464
B_uniformis	2.6063493401914077	0.7450144236799198	18.903217049002308	0.9667294413057125	0.0	0.3948741495178862	9.415598522702584	4.757364209092457	15.157885360530887	1.7835090519595078	4.432542718694211
B_vulgatus	106.83379758588673	4.423003357844179	1.8487394957983194	1.9419924337957124	6.066107210138722	0.0	18.80597014925373	3.928071589125917	95.37450722733246	32.51076040172166	9.795012403708055
C_aerofaciens	3.747775235189423	13.669676048858205	57.55874467749566	2.8412256267409473	22.290748898678412	10.688570429919608	0.0	8.10731412278049	64.88183878277759	19.227946173712112	38.87428907628947
C_scindens	1.541560021818487	3.8711045155819375	12.108317214700193	2.5312934631432547	4.442082890541976	11.396266105706022	32.10084033613445	0.0	41.71003717472119	20.480961923847694	15.126469540434627
C_spiroforme	3.634053367217281	2.0166512488436634	10.34639211238112	3.0954493598681707	12.55813953488372	1.1981566820276497	18.719594900081383	8.710040717317854	0.0	11.396266105706022	25.022970903522204
P_distasonis	4.547078336310284	6.434514109271807	15.28363263669177	0.6158860151255588	8.492297039986152	0.6158860151255588	8.156598392533057	4.203821656050955	21.73610475231206	0.0	13.494007871578296
R_obeum	5.380970674862338	1.7276277663461135	33.12814612397526	1.4114983016731664	5.785760102629891	2.9823894590143163	13.638656577724678	14.708392603129445	41.12759643916914	3.90907934353929	0.0
