B_caccae	9313963.80427439
B_cellulosilyticus_WH2	10530998.831447722
B_ovatus	11515205.950784985
B_thetaiotaomicron	6164086.012362114
B_uniformis	843938.545444586
B_vulgatus	40126624.64751057
C_aerofaciens	165634.61336251695
C_scindens	3498503.1558199525
C_spiroforme	100000.0
D_longicatena	113653.47916433086
P_distasonis	122728.66550734953
R_obeum	307116.2502120432
