	0.0	1.0	2.0	4.0	6.0	9.0	11.0	12.0	14.0	15.0	16.0	18.0	20.0	24.0	25.0	26.0	28.0	29.0	30.0	32.0	34.0	37.0	39.0	40.0
B_caccae	12553636.965648137	28999658.215576123	42316011.70679247	37933787.26798139	30359232.82634423	31598822.123039786	33463105.13999833	39997821.03608794	47544704.33254275	48303148.42385115	57609662.42860522	94110846.54899335	48822289.17060551	79767459.16943936	91053649.76283062	91679500.43823165	72467726.28985012	67510886.53775384	54186494.90787664	30812404.835175823	30850129.667985536	13113473.216126176	11197266.852597566	10833181.268447388
B_cellulosilyticus_WH2	19859794.269025	89393035.54325223	124973310.35509744	104260981.78305319	91283364.50418244	102902623.10727268	109212537.27331358	194030831.41890883	85665737.2987087	50341012.49503821	44405246.02802557	44694342.4578873	34464740.64487917	48058260.20861252	53153681.35035899	52452395.329340346	212266742.26336396	351651486.4836286	227713188.9647013	109007506.18850541	121657129.01846354	83017631.20891185	288389767.0536704	267005904.19859955
B_ovatus	8907131.272785591	28392678.838971727	35613233.80450757	35228516.44247574	32412377.56979716	37883705.78724696	32089449.66960171	47406202.06899205	21753217.251089185	8848675.055478688	6462466.510762539	9419936.72379386	3486567.2352276105	3013793.6725279014	2943998.3707877044	2805614.6251808517	20516241.06531935	34992045.8934606	42220102.36849788	28832506.143826764	41803538.47074817	37092934.633921884	46179469.659803905	46441761.76843467
B_thetaiotaomicron	8560113.637811983	22082514.49994472	37528950.536060244	35360796.82898017	31575895.382894482	35346076.978851624	29444483.829915352	39494738.570648424	32644337.290571652	32316776.636068795	31438298.709798537	37515475.15261625	28672962.46014899	39639114.2500886	39824349.915122814	36614257.78562892	54349815.1738574	44805847.10628057	40424239.8130569	26040342.014099956	38746150.234806046	24341607.951819595	36963290.33876954	37838864.77183246
B_uniformis	1317800.9526298852	2333554.576397793	3924353.219147325	6925911.600406817	8231878.678938811	9855991.129444145	12206833.739909409	13691658.634695437	9673327.848938366	9592353.469964061	11380344.552914036	13311427.95057467	15699204.168612223	21560662.15745063	21044221.332331385	20026719.441809677	19370538.836522557	16274025.49317276	13849074.847815488	13104671.635686383	18571461.685460243	14188625.306366168	13448509.453975674	14199430.543701615
B_vulgatus	15308897.6133584	25895306.51450708	32446753.219639324	41534890.55644216	38826006.56371732	37789217.2561633	40892251.301308796	53380799.69472456	55757509.47107168	44421526.77118609	43203855.91750187	56955644.52457044	42640465.73602569	54008044.80450621	63108172.439399935	65641655.96976895	69860960.05684078	90534349.20218618	71862928.01135702	48190404.03635187	60364257.00208828	39220285.68696571	70829761.80855444	71102206.99081567
C_aerofaciens	515496.45277014154	1250997.8411439697	2064381.3970008937	1743504.1636159844	2048267.4758399038	1581800.643838069	2418889.7263939846	2360955.590302097	1134839.1214648066	981289.1131294997	912687.9502457959	1337555.1315456324	520279.09777637536	1186260.8898523436	899835.693882974	869026.3737314489	1765697.7547564653	1108674.6689413912	1157458.016996362	844243.4159200572	1156225.5221140338	776185.236002218	862452.2865794874	1042109.718106811
C_scindens	3847475.7978666867	5987005.03665069	6270160.438645772	3753360.8563863942	4428791.4234762965	3476689.5328288334	4651426.57076586	5691337.957781306	3877805.186530502	4607973.676988758	4951614.804970912	5259851.68984588	3479571.594378314	8005039.026262002	5927644.420356234	5479887.278023934	8945801.12252438	4813042.32730023	5175511.728768157	3034358.3916618065	3840963.34968328	2700580.476713068	3079734.60418874	3623388.887837444
C_spiroforme	231692.01530159253	555950.8061955264	740255.4912267941	514803.36744006665	354141.1021787406	324333.6598475482	180861.82095673942	195055.21231947144	176132.9513075605	171847.79686360786	196268.09504927066	180311.98024815493	129139.32854146496	220258.1651570867	224131.1742168174	189920.41029512807	246699.24677830795	188090.9592982253	197386.91059111874	195368.72275443433	266436.8587276362	218244.14790231455	235771.24313524386	249036.1774029725
P_distasonis	335706.2137764052	821850.2473528868	1993303.5107181226	7400787.398702823	11483584.632017804	14313995.785488887	11705817.375184044	13809668.604448155	17508986.31972075	11976490.820680782	9571339.660394466	11804292.48476722	6244216.219381457	9488621.992031068	9633186.581666963	10200481.907923095	16571530.832784763	21060942.646559387	16856686.138329335	14450116.746495688	18124336.658354215	9827105.20464986	20870276.564118348	18165893.228062134
R_obeum	2169838.234015092	8599889.629122725	14649563.495351108	13652863.25301382	17648288.9951373	12891817.66728094	13796612.97758732	21060337.339376364	5987784.299398139	4635555.353247528	3922196.053335948	4112635.82807893	2541849.2838561134	3493698.00235819	3421735.7782694753	3254452.0150489965	18919319.575734492	11330455.958786758	17098070.6082742	10217125.874797603	17818901.488891084	8550822.589968836	14523886.516398942	15587738.846356953
