	B_caccae	B_cellulosilyticus_WH2	B_ovatus	B_thetaiotaomicron	B_uniformis	B_vulgatus	C_aerofaciens	C_scindens	C_spiroforme	D_longicatena	P_distasonis	R_obeum
B_caccae	0.0	54.022493994806474	72.07521494517026	0.4470376027901578	64.22121150869484	1.0872082511723218	0.5002987984794922	0.06646003740452207	3.085130924637058	0.3900681641266549	9.69842356644799	80.93301009476778
B_cellulosilyticus_WH2	96.24637509569675	0.0	0.4919148060349943	29.524925675193934	0.45769320418499465	31.15523028781968	57.067821092214004	73.20138690777192	32.24779272594742	57.00676077152758	4.33159315699082	0.4310573702998484
B_ovatus	281.297845118382	0.2620539711988235	0.0	42.120772305878205	0.10730075327525487	43.16084079618794	99.0574795753856	150.16798806729844	36.78441387996647	81.90864416159621	4.71657929931993	0.28953901415045535
B_thetaiotaomicron	0.3285454269560037	28.710877271232764	37.909988497838576	0.0	35.8788774149243	0.6506252048460173	0.2441602768072758	0.3469903887638338	3.523617923385181	0.29825640433074024	8.128713732442478	30.881361256034328
B_uniformis	153.62161037247034	0.2862746970246954	0.15794629109016134	36.38514156611879	0.0	37.60762000684312	73.85547821069387	102.1993149256456	33.30647652874938	74.30631044704616	4.562568415939871	0.2571007413744544
B_vulgatus	0.9095651157122697	37.48506797923035	62.43233519870498	0.585055264951447	52.98500920522674	0.0	0.6279701555020331	0.8331363471256084	4.597585149693172	0.9534558048863688	6.751399949378163	39.67716698162503
C_aerofaciens	0.30781199663082875	96.20362216138209	464.20912699409877	0.15294113420604832	193.84147896591082	0.594988385763214	0.0	0.25314241715492275	3.699111201142862	0.3923917318184307	8.779598134911032	86.83055179569043
C_scindens	0.07325266598376093	62.24406000843524	104.97582239726795	0.46128252659059105	80.62278909583998	1.0327368628922076	0.45825973750436344	0.0	3.2008112246081395	0.49029707058214467	9.562682650595107	107.03880766363767
C_spiroforme	0.12608844729567553	5.550941173018299	5.440868614603351	0.3944375326980539	5.440630753229182	0.9625612750112992	0.4879191635597054	0.15513562471344852	0.0	0.3559208486272235	3.696767467262964	6.0958805080118195
D_longicatena	0.5789315263367204	61.513594206073016	118.51303538160697	0.23117072897573301	106.98674907246225	0.5755332104379846	0.14662757259674383	0.42843111048517757	4.070624825984023	0.0	8.227547544034621	70.22591979899136
P_distasonis	8.940019813737573	4.954792272130695	6.001308857908778	6.7325212699241135	5.702758509773923	5.802859660683017	7.549872041920438	8.597862339719942	13.834173011636526	8.056136665638727	0.0	4.581303188941543
R_obeum	107.57951889907852	0.4960094691660662	0.5986948203574649	29.826885227207576	0.5132883825079921	30.73895916724902	57.08449381127573	80.97453701356461	33.892652702136935	63.22224962579541	4.135264708849878	0.0
