	0.0	1.0	2.0	4.0	6.0	9.0	11.0	12.0	14.0	15.0	16.0	18.0	20.0	24.0	25.0	26.0	28.0	29.0	30.0	32.0	34.0	37.0	39.0	40.0
B_caccae	4358165.075319165	12807490.690773988	15913403.036818577	22662663.99753077	21137599.40991268	17146912.673205856	27027530.046676602	46263464.38483114	60677300.20029038	55784544.8114658	79493954.98808682	77507053.37166743	87835965.64297391	58889617.02630347	163548823.85273108	105157068.04189989	64626657.60570642	86100002.28309822	68388939.69464266	70694950.38215795	66859803.56384112	55739821.33861178	88730575.91690719	69844843.97740048
B_cellulosilyticus_WH2	7464258.95081828	38227595.25842356	44857746.37052901	48692908.88005237	50461995.54205036	38218069.86971885	65436482.20910071	195857793.74234658	114496724.13313103	57563379.29489037	56187218.679949924	46941953.38532757	43924622.95661017	36436432.48236358	54226375.613394774	50013339.734555446	116372228.92965007	235580950.97268656	194895079.72981822	325595615.2503172	313175819.5635104	223200448.46534032	803215678.5887544	723972331.8066554
B_ovatus	7561645.793366818	82660750.36972718	33135625.12331346	52649275.296985984	48389479.66999376	26859341.878293574	31504251.454174507	55002908.17767581	49729201.32932613	8706161.775632262	4536799.967837972	2136905.8449711343	1830894.9518451106	2207890.7804127564	2424447.617981824	2311106.0392676685	17839563.927321628	40631107.94898174	46598708.056517184	53843208.19544583	55040228.283585295	48351946.404325426	74832113.82629077	75125466.88141501
B_thetaiotaomicron	3257624.953140892	10370539.905903608	17548063.957236618	37133639.18203141	42467401.764335155	21950476.198312078	28895020.533284258	47972941.41323511	42907954.941132054	36310077.832434386	42262523.43065292	40072901.98466824	45616208.909704804	34169603.20174937	56677481.55170361	51062087.69903161	62656422.41628192	65022989.97621196	52346929.830847375	50902612.73091352	47776181.64897666	37303611.04139505	78002910.3026092	66153351.21391643
B_uniformis	657331.1752352609	1178002.7881686415	1951155.5385117636	4818285.743120438	6549284.11268622	7504150.727144933	11955145.86806027	16872313.25906026	15040924.109807659	14185982.467883281	16986349.83735596	24057535.45053545	23755295.670535415	14989549.434525022	20350555.21963063	20671327.460655928	23072858.272781767	25580502.44209563	23671642.078684617	23512289.108656865	25794699.838627875	26596186.686507992	34579396.88355048	34903169.04044944
B_vulgatus	7124517.58996625	14878992.248102896	17764300.997333724	24488796.066149183	27918527.42278331	25191962.484571207	32522687.38396442	55731192.834086634	64117061.123234175	50331961.61718111	51629296.04106479	46266729.35382381	51664119.414466575	46054219.1651141	87376475.9475949	80618770.65448871	61420717.76262815	76145134.12005623	74371327.93327735	105768706.88915919	95582150.13703075	78786745.46987185	166403020.81989643	148941194.62193316
C_aerofaciens	236181.49615448015	739956.6605243238	1487210.4047805937	2240773.1674154047	2751474.586966078	1684234.2407177133	2293836.3670526133	2493758.543723748	2141194.91080832	1386417.7292371565	1294960.5727258902	1073790.9101235177	1085217.99537903	1093871.7097555404	1282563.2011190606	1097039.2784598083	1847211.2346107	2010680.7743198432	2258144.543491648	1529442.2824779828	1577756.3101309082	1580217.615619115	2066674.7365814515	1868869.3965240917
C_scindens	1760397.0871883698	3763503.003255847	4126196.555379919	4160538.5512625724	5192741.285044154	3277703.46183105	4764266.851437844	5943064.42443202	5817659.843763036	5784586.324063184	7307631.281169552	5940477.546170894	6349558.940388025	7833212.899013331	8844490.48369117	6895141.3707655035	7610573.966594268	7573658.71237904	7683913.534771353	4966769.333476783	4564806.894856334	4970802.822133985	6891130.834830033	6646814.986329261
C_spiroforme	73382.79056653401	218347.97820787324	403880.1117689791	497396.29265742376	383824.0044966981	353407.347076894	296011.26300876855	333223.08814391226	347112.8823842457	271514.3120493078	331998.73765918	233848.46716744287	249049.5310675071	284672.91718961496	299083.8275948617	255840.726074039	416641.2486553526	357052.1374217983	341306.7393940025	390099.9144625338	379157.1131468575	406422.97607004765	525069.4442695854	416276.9899884916
D_longicatena	27108.024219468745	23362.97873324217	17308.54871593646	12718.516661860438	10259.95311438068	9578.473720490014	9014.23814274556	9062.369983309776	9164.010286880166	10315.618441179362	13083.15635285783	19997.032838053132	28432.576075657104	62946.85794155699	73519.09577130567	85754.06971832237	108898.96053116149	116323.10685335817	119999.17352663477	120326.68355717201	129916.34248237574	131973.97521951044	141832.43932182298	143225.95510317833
P_distasonis	304069.5769514893	775468.7322368582	1888741.8305419472	7094589.348660264	14439033.93225168	11101150.782922104	10158327.326104296	14107359.162757788	23061743.142532278	15558861.522851609	13049373.432445286	8231460.624196013	8852521.206645219	7865495.352280558	10108993.486222902	10312763.978218373	11330820.568616537	14446218.481475119	16370395.742620736	23791418.130539395	23871693.31755814	17162076.520744946	38384292.548351675	32745911.50330298
R_obeum	1404778.7796978406	6298089.897048129	13530711.561759718	16181172.179752193	24351975.632550806	8696015.28604639	16151830.971560476	25291194.966788717	10066920.223123841	5671266.440297185	5413656.932349397	4249331.747359436	4475060.783661816	5569545.362511234	5850864.145737052	4452446.061053487	16550796.309236068	20427855.936168462	23103590.68544838	15740363.714526962	19506551.723979846	16565738.27320733	24537007.904374965	27662801.760824125
