	0.0	1.0	2.0	4.0	6.0	9.0	11.0	12.0	14.0	15.0	16.0	18.0	20.0	24.0	25.0	26.0	28.0	29.0	30.0	32.0	34.0	37.0	39.0	40.0
B_caccae	3439115.743402269	10114310.423254658	12626790.317726633	18071684.36493166	15890040.85091695	13409943.416223928	21539832.497414175	35509034.32814889	48341618.54391387	46453313.75206625	64908022.60755455	61227493.26146255	70910146.01493828	48702262.26902784	125721653.2455988	84723182.52742647	53560217.3955755	67683886.18813019	54970549.381001875	54117114.891301386	50940892.898917615	42926222.053748995	67438969.87599371	54106559.52072304
B_cellulosilyticus_WH2	5518461.955530532	25424626.690978285	33870363.22426388	38200580.28784199	41479399.81382326	31971616.292358782	56603970.8842018	165072528.80021742	94753936.01322198	47726936.556009516	45097583.56351018	36020161.336746566	34284652.409391426	29675432.70522207	42718769.42041417	39279833.19284777	101447714.39073399	199426052.3118912	173378998.21681628	282332354.0211642	273207717.0461415	195651869.39173928	743660411.584983	667331800.6303602
B_ovatus	5169523.618564417	22228106.328606058	25049607.88377423	45643885.34401279	37603871.65509724	17832315.287924483	25950670.299739815	44197068.91851457	30928300.038547553	6686627.592961632	3342625.268688596	1537771.1040242387	1322940.7756837686	1654369.5018937353	1842575.0291175048	1763106.7091525504	13715441.824323812	31489188.338171892	38715512.38172496	43067652.23852158	46283844.530358516	39287084.80305769	61318532.9902025	60368282.47035979
B_thetaiotaomicron	2536238.2095657806	8314029.3396294825	13745028.566032428	26778118.707984388	32069167.97134534	16492597.26837348	23474250.63503946	37180340.1540459	32907354.485141765	29781799.120464187	33178567.92354962	31191514.28697269	34503243.821607165	27613397.968882754	44229888.64904762	41268418.97011614	51269139.888450004	51901101.68849669	42538916.90663699	38053065.268480174	35882347.93405115	28247058.690959387	61658574.57798645	52435934.41215409
B_uniformis	481327.24158917187	901986.2496626979	1500644.3237385473	3680083.2595640942	4846560.998303574	5544187.416298661	9307921.022418838	13100089.648153875	11478812.300666032	10999238.703795062	13111015.606029086	18923458.261401016	17998460.7300449	11445556.39146531	15863096.01794348	16258654.806774981	18278865.247324288	20169413.363701835	18718321.304412432	17645786.429361597	19961771.055535126	20455059.115890328	26818944.466359574	28032629.627628297
B_vulgatus	5995617.779168732	11806771.113461286	13641863.414640961	18071892.365053345	21615007.61674659	19525526.383890472	26765672.953474566	43151578.980875716	50568238.63184308	40360585.37414879	39869784.79999408	36537012.74361525	39700805.7564612	36603046.80547215	63422056.60312086	63952176.22803059	48065685.52091076	59809983.48272656	60108498.94160733	82263965.76138426	74852884.7832985	61185930.78633902	130864539.55697808	113235989.08204111
C_aerofaciens	160896.91689774822	544502.0318120063	1098805.0915756503	1664159.6760690887	2153079.908581613	1156306.480536556	1730144.6805331986	1982755.0360774966	1587311.6023625382	1062814.2478528644	961127.0204304043	766664.4504207902	761098.2391726755	777112.2456716811	954097.7970736997	803405.923332868	1355763.5115087677	1558318.6968414232	1740898.2331224584	1062834.342139399	1070843.2463689921	1075237.0152270885	1507239.958590245	1373576.219118267
C_scindens	1328085.0292108743	2941636.6150381505	3112174.776738603	2987016.610657088	3656014.8653973364	2305392.4202264245	3675294.4232450896	4649150.628710056	4444640.041823363	4570579.169500879	5754861.438263024	4422590.878089127	4852423.303635989	5966993.4053531205	7034571.58801705	5389760.673265909	5860416.967392506	6070567.130610814	6191147.399213117	3608098.1795927226	3296843.825402687	3582029.3922696477	5249358.987123565	5225015.54108906
C_spiroforme	46461.57116536015	150979.8917533296	283779.2262076323	332913.0339001597	264331.19312928873	210002.24607790212	198399.53571954955	238422.22848152806	241666.29036206167	205082.14589667818	240923.75722056866	163049.16763628068	171039.89607684096	188686.07425431558	208613.11975015677	178603.11866735775	281805.6993749511	260081.72149607653	250351.1022271397	268633.23145961616	259618.78416118806	274515.97703866236	359567.57003139594	284965.2250002771
D_longicatena	15843.52511314085	14564.612327050576	11064.260202066765	8075.0595676728535	6588.994046299789	5996.689741374237	5606.554191234165	5601.458171584821	5400.229642511584	6350.993277523913	8275.205237902852	12831.14326077709	18491.596203853132	42367.58794118146	49875.793043111895	58955.238683600175	77000.27580068522	82348.66944542702	84376.58896120249	81762.85620199301	86262.07262332657	87282.81918169167	89267.95805771915	88135.7880190165
P_distasonis	201339.6844519046	565482.4027484547	1448257.3329002263	5380920.556321348	10087138.016443932	7490689.57140796	7658908.455951459	10810639.821932735	17672213.638258293	12501573.43734518	10145415.583917985	5979541.681971633	6069935.076067628	5814652.469032451	7660278.230842028	7754910.23175198	8533792.319032656	11135130.863687001	12823645.188376563	18808796.573718753	18576475.458166678	13190752.854634058	31082066.1707271	25325788.72836934
R_obeum	992394.8584267676	4770262.642055027	9967719.694637092	12383887.269950565	19730208.269473065	5738049.912433286	12741515.032340933	19768686.1006004	6813419.52242998	4357209.536234833	4202702.780033306	3241289.9801813997	3385393.0285460586	4270508.379800099	4578929.062528871	3393487.045615831	12283498.276932001	16396929.132204186	19291776.90736875	11503739.857996235	15301521.629821617	12308093.285412448	19721779.81803535	22420631.954059906
