	0.0	1.0	2.0	4.0	6.0	9.0	11.0	12.0	14.0	15.0	16.0	18.0	20.0	24.0	25.0	26.0	28.0	29.0	30.0	32.0	34.0	37.0	39.0	40.0
B_caccae	5259128.2616824815	14951254.783388266	26050184.50779637	30550802.636760335	24176945.509474948	20513724.530536342	17726951.017537225	19803306.393328585	51657787.957020655	57725822.23734341	73056650.51805252	55262508.488848835	41958517.09378491	89341852.39622581	79640922.56897296	57347240.70296207	74689431.13232559	48665986.48938595	38829332.56028309	87290012.09675337	91602631.7273215	54726761.43068232	44262595.3343987	49734310.80038303
B_cellulosilyticus_WH2	9170562.945407677	55694493.6299747	119657669.75173855	152638291.3105264	72659254.4191943	77003864.32689413	45235842.576816835	51831835.87511206	96317638.8857196	64937054.29673033	65955696.15616194	49048655.26681608	38575501.724388845	53958986.61062101	51880316.066474766	43690269.14027333	118083448.75369763	87166950.71363601	81693182.24584794	289962651.18869007	368499533.2097069	114745905.30771504	185342496.32633606	465022532.28811234
B_ovatus	5491011.008977027	25790902.653628692	49660069.13319309	53512074.38624998	30995495.05115667	61406806.117787555	19378380.590576053	27794921.254817482	66621545.88789849	11028570.211078286	5999139.095188553	2746666.989754755	2267824.1729374453	3430018.8528789114	3716303.6328164437	3957570.081314158	29346398.555474527	31803791.643238492	29825404.521860655	56037153.337927125	51085249.34956506	53550474.69096209	51591918.893113196	72662660.0538294
B_thetaiotaomicron	4605798.986478077	17191020.709910046	36278296.162696764	56693091.380266055	35608666.42183294	45831142.7187553	20774703.00110139	25435156.841328263	49973500.12105419	42171449.07655704	47160251.20022985	41797464.80286267	31069567.647409603	70350864.97577353	48926411.140354834	37530375.26508659	89135366.87373242	39825850.53556145	31542592.655887075	54888777.943496175	56843570.25750165	46066192.18623673	58808249.50143701	71534550.23491034
B_uniformis	983887.4902739361	1742698.1930033944	3179019.145418004	7021261.907560167	8991208.203289501	10889161.059675343	8879006.562704906	9858512.717674587	12462903.152130041	12122603.612553999	14868425.80917742	19079835.43136446	17057924.596433472	15665334.570146356	14128954.390842665	13353720.213669082	20353053.46365413	17533207.780562628	16537067.295428421	26534569.299300767	24780684.71400089	20757007.899579193	25517339.892269943	30084668.892557424
B_vulgatus	7737949.098758315	20651208.739461128	33009355.612462584	41660918.23093313	32666051.292596973	32995012.83443842	21777868.706713557	23967447.983403247	52016281.23464069	46438537.99849019	48302530.293571465	38530055.96146236	35365826.27927957	70535859.09971274	67579714.54128377	51125614.9898277	56826898.77330726	42869133.53770962	40628174.38292296	117871800.71171454	139381106.9273398	76844140.66042396	117031190.9450133	151428249.1915875
C_aerofaciens	687456.8740337103	1463503.076123587	2275883.9184440216	2264694.4762249044	2689045.002010381	3845739.2283897526	1052359.0660652535	1144086.7881635914	2604017.6687250044	2241285.6605770458	2231735.0980838966	1080201.0416691487	885594.9947165977	1338793.0900650008	887627.4252922775	855764.5994184613	2399791.4514944386	2174544.407626545	2118375.1146294405	1349335.583494138	1744945.9489994086	1719542.685506983	1517908.7375499697	1787888.8155152528
C_scindens	2232215.3178650904	4554954.885951509	5860705.419047812	5028266.757849564	5092750.332287373	5517272.981289412	2910266.5770842396	2983439.275736564	5790458.174072258	6921631.435422828	8311524.69970405	6510555.851121558	5044971.333759027	10425971.267129986	5255666.833405422	4998983.731809136	10576435.770154865	7420352.917435573	6470763.826874584	4933424.090877395	5824111.350328644	6041148.427293461	5794013.935274688	6890874.453378958
C_spiroforme	444056.1260193152	710893.328083988	1180621.1857556493	928107.3037624046	477289.92180252733	304135.94092434144	197303.30686814283	170187.55288979068	230921.63405657554	219112.99726394596	231973.4928630429	270802.6401718398	225783.9091714069	221376.47629871088	182770.37489742224	181385.3701335625	242660.29288512745	229872.2579209836	240523.77506623126	344741.9407646092	445989.4113195609	576477.6716297456	527861.5717799756	557025.0484677086
D_longicatena	30090.33598460639	26171.06366733184	23441.30168834193	17970.57588153352	15964.741767515341	17736.882517749575	16637.65118917874	17037.034762833646	22070.44925034774	27140.341979440745	32384.667990940783	38712.001745305715	42526.94703068633	46972.62773204242	49034.419313415194	52895.27162437347	69793.30103344399	72282.47372953413	75711.75226733294	95946.99162755122	105408.29906895294	104701.148659991	119260.09387299579	128421.99945817291
P_distasonis	300110.5672347096	624243.1885706346	1456431.2994986346	5806544.585929315	10563597.782257853	19208388.534002163	10528719.356325561	12515228.845835727	21635761.736420628	16665985.186157964	12366164.950592875	6586428.7327658385	5699300.4429425495	8447305.476154355	8237080.146365268	7287555.014436307	9975638.814612672	10784504.306309648	12078441.520190781	28580409.00548789	30731772.45276323	20651293.85769436	27285479.080330905	31518616.1551299
R_obeum	1295085.3498354242	4895148.842003893	14288806.79282676	20970549.71907496	15362527.946211759	28960493.516436882	7698011.881362146	8695410.07070906	18117219.7906715	6601850.495892571	4925112.929110808	2896391.842444057	2424381.874400402	3944727.102481807	3139228.863690147	3040087.9319761405	21160910.17231714	17291308.129096232	17780434.973058734	16569529.717419637	21507374.215584986	21196808.469429307	18366942.95836703	28062543.71230253
