ExcludedCluster	SampleIdx	Ky
0	0	0.0
0	100	0.0
0	200	0.0
0	300	0.0
0	400	0.0
0	500	0.0
0	600	0.0
0	700	0.0
0	800	0.0
0	900	0.040281108095893504
0	1000	0.0
0	1100	0.0
0	1200	0.0
0	1300	0.0
0	1400	0.0
0	1500	0.0
0	1600	0.0
0	1700	0.0
0	1800	0.0
0	1900	0.0
0	2000	0.0
0	2100	0.0
0	2200	0.0
0	2300	0.0
0	2400	0.0
0	2500	0.0
0	2600	0.0
0	2700	0.0
0	2800	0.0
0	2900	0.0
0	3000	0.0
0	3100	0.0
0	3200	0.0
0	3300	0.0
0	3400	0.0
0	3500	0.0
0	3600	0.0
0	3700	0.0
0	3800	0.0
0	3900	0.053699421149979276
0	4000	0.0
0	4100	0.0
0	4200	0.0
0	4300	0.0
0	4400	0.0
0	4500	0.010258601685704102
0	4600	0.0
0	4700	0.0
0	4800	0.0
0	4900	0.0
0	5000	0.0
0	5100	0.0
0	5200	0.0
0	5300	0.0
0	5400	0.0
0	5500	0.0
0	5600	0.0
0	5700	0.0
0	5800	0.0
0	5900	0.0
0	6000	0.0
0	6100	0.0
0	6200	0.0
0	6300	0.0
0	6400	0.0
0	6500	0.0
0	6600	0.0
0	6700	0.0
0	6800	0.0
0	6900	0.0
0	7000	0.0
0	7100	0.0
0	7200	0.0
0	7300	0.0
0	7400	0.0
0	7500	0.0
0	7600	0.0
0	7700	0.0
0	7800	0.07429953190868262
0	7900	0.06510074071819198
0	8000	0.0
0	8100	0.0
0	8200	0.0
0	8300	0.046677146352681685
0	8400	0.0
0	8500	0.0
0	8600	0.0
0	8700	0.0
0	8800	0.0
0	8900	0.0
0	9000	0.0
0	9100	0.0
0	9200	0.0
0	9300	0.0
0	9400	0.0
0	9500	0.0
0	9600	0.0
0	9700	0.0
0	9800	0.0
0	9900	0.11297792508961679
0	10000	0.06895373877172783
0	10100	0.0
0	10200	0.0
0	10300	0.0
0	10400	0.0
0	10500	0.0
0	10600	0.0
0	10700	0.0
0	10800	0.035219474837948926
0	10900	0.0
0	11000	0.0
0	11100	0.05312286432234655
0	11200	0.0
0	11300	0.0
0	11400	0.0
0	11500	0.0
0	11600	0.0
0	11700	0.0
0	11800	0.0
0	11900	0.0
0	12000	0.0
0	12100	0.0
0	12200	0.0
0	12300	0.0
0	12400	0.0
0	12500	0.0
0	12600	0.0
0	12700	0.0
0	12800	0.0
0	12900	0.0
0	13000	0.0
0	13100	0.0028645448773927384
0	13200	0.07151193422258961
0	13300	0.0
0	13400	0.0
0	13500	0.0
0	13600	0.0
0	13700	0.08185507957904647
0	13800	0.0
0	13900	0.0
0	14000	0.0
0	14100	0.0
0	14200	0.0
0	14300	0.0
0	14400	0.0
0	14500	0.0
0	14600	0.04925746495274996
0	14700	0.0
0	14800	0.0707482136232227
0	14900	0.029160241794750075
0	15000	-0.04832363459553246
0	15100	0.10919823745033093
0	15200	0.04881115714096588
0	15300	0.04577425857319343
0	15400	0.09035303857729786
0	15500	0.07046735619869748
0	15600	0.0010527313520459398
0	15700	-6.622561240376967e-05
0	15800	0.004736374834170813
0	15900	-0.0019416408340762932
0	16000	0.0006241915266217054
0	16100	0.0
0	16200	0.0
0	16300	-0.024468438879638416
0	16400	0.4852192968991201
0	16500	0.15102114787409424
0	16600	-0.010420713536851553
0	16700	-0.07550260936291735
0	16800	-0.11372181385646796
0	16900	0.0
0	17000	0.027414152382495782
0	17100	0.0
0	17200	0.0
0	17300	0.0
0	17400	0.0
0	17500	0.0
0	17600	0.0
0	17700	0.0
0	17800	0.0
0	17900	0.0
0	18000	0.0
0	18100	0.0
0	18200	0.0
0	18300	0.0
0	18400	0.0
0	18500	0.0
0	18600	0.0
0	18700	0.0
0	18800	0.0
0	18900	0.00511832279543567
0	19000	0.0
0	19100	0.0
0	19200	0.0
0	19300	0.0
0	19400	0.0
0	19500	0.0
0	19600	0.0
0	19700	0.0
0	19800	0.0
0	19900	0.0
0	20000	0.0
0	20100	0.0017583663334805877
0	20200	0.012369145650470278
0	20300	-0.18810549650506156
0	20400	-0.06348659031243391
0	20500	-0.04219959780672289
0	20600	-0.05218753966052603
0	20700	-0.05654352228636069
0	20800	-0.07486656323895764
0	20900	-0.046559453564955465
0	21000	-0.015316121586965567
0	21100	-0.05905745697865313
0	21200	0.0
0	21300	0.0
0	21400	0.0
0	21500	0.0
0	21600	0.0
0	21700	-0.007713831537434619
0	21800	-0.0036691599353354163
0	21900	0.0026357763653068744
0	22000	-0.0020012821344571976
0	22100	-0.018857468199058463
0	22200	-0.009921237919914875
0	22300	-0.008249041095177803
0	22400	-0.07045868711165755
0	22500	-0.031306526021126345
0	22600	-0.04925226102361228
0	22700	-0.016036379915063126
0	22800	-0.005035862535790543
0	22900	-0.008629795266495913
0	23000	-0.007445062285740563
0	23100	0.0
0	23200	0.0
0	23300	0.046080558565649334
0	23400	0.0510935123501152
0	23500	-0.009758427304191445
0	23600	-0.027309217777941264
0	23700	-0.06792982527958442
0	23800	-0.03120882855063482
0	23900	-0.028946929808404704
0	24000	-0.02351406977862558
0	24100	-0.004324775096721763
0	24200	-0.0655003089840663
0	24300	0.0038425489514798037
0	24400	-0.0017419891644253245
0	24500	0.005502154281448106
0	24600	0.003915558223105482
0	24700	0.0013626363655309486
0	24800	0.00526767461674682
0	24900	0.0011688456353106484
0	25000	0.019295062936904046
0	25100	0.01708350872120438
0	25200	0.036535761533127875
0	25300	0.07517335330719943
0	25400	0.1835111821442886
0	25500	0.022454280976258307
0	25600	0.046700658910548754
0	25700	0.03772427721078472
0	25800	0.03184181438812524
0	25900	0.04155120069139754
0	26000	0.032283337199728056
0	26100	0.06002867780307201
0	26200	0.017941145800224323
0	26300	0.02959743599250701
0	26400	0.028289957163228536
0	26500	0.03511433406271299
0	26600	0.054190513837218145
0	26700	0.04909483656795688
0	26800	0.03514012507155936
0	26900	0.029087556464941173
0	27000	0.03147283143121715
0	27100	0.02056553310880475
0	27200	0.02968680369746372
0	27300	0.03502095636420218
0	27400	0.026441761947298303
0	27500	0.03238345416548224
0	27600	0.037471215552390934
0	27700	0.03251017441990944
0	27800	0.049523391492822665
0	27900	0.05611682386440527
0	28000	0.0498634730772638
0	28100	0.04189828741340055
0	28200	0.057219656462836145
0	28300	0.029541095509084386
0	28400	0.041063879897512034
0	28500	0.031233656179933494
0	28600	0.031985949770386046
0	28700	0.03931944121226468
0	28800	0.021977215266604528
0	28900	0.01445384546103116
0	29000	0.013006503792581725
0	29100	0.03226341921252788
0	29200	0.03471484331354772
0	29300	0.061158516207297176
0	29400	0.25668832578344275
0	29500	0.16269290948452295
0	29600	0.044523523081895444
0	29700	0.09734119686908309
0	29800	0.09116947643186417
0	29900	0.036459662246678036
0	30000	0.09329447197946816
0	30100	0.10591986034692269
0	30200	0.11113430643639093
0	30300	0.09386281655621846
0	30400	0.1546023324800759
0	30500	0.060546941058719383
0	30600	0.08590577942020916
0	30700	0.04838753877758665
0	30800	0.009675861271961997
0	30900	-0.0006541880571860522
0	31000	0.0029691822676437183
0	31100	0.001818069869217916
0	31200	0.000941990318697794
0	31300	0.007716805271473041
0	31400	-0.003548430632001054
0	31500	-0.0027932901500037723
0	31600	0.013495675524982284
0	31700	-0.004102520306404678
0	31800	0.05837713281017809
0	31900	0.11047690106317735
0	32000	-0.00503951089193011
0	32100	0.028302537877282912
0	32200	0.02064863267039474
0	32300	-0.08943000504858967
0	32400	0.05287161274763911
0	32500	0.06714524774845909
0	32600	0.07297923608331791
0	32700	0.12456259194930978
0	32800	0.053084113864977134
0	32900	0.10955756425916989
0	33000	0.04498653906354614
0	33100	0.13502776750709833
0	33200	0.12935100835245628
0	33300	0.10193578169105659
0	33400	0.0720971989461144
0	33500	0.08262348679886584
0	33600	0.06507028300086892
0	33700	0.0
0	33800	0.0
0	33900	0.0
0	34000	0.0
0	34100	0.0
0	34200	0.0
0	34300	0.0
0	34400	0.0
0	34500	0.0
0	34600	0.0
0	34700	0.0
0	34800	0.0
0	34900	0.0
0	35000	0.06481927164701906
0	35100	0.10630485779844623
0	35200	0.058064156721423586
0	35300	0.03078104039297802
0	35400	0.0
0	35500	0.0
0	35600	0.0
0	35700	0.0
0	35800	0.0
0	35900	0.0
0	36000	0.0
0	36100	0.0
0	36200	0.0
0	36300	0.022333981414144482
0	36400	0.0
0	36500	0.0
0	36600	0.0
0	36700	0.0
0	36800	0.05386505592060583
0	36900	0.07512913752105262
0	37000	0.031875226556800605
