	B_caccae	B_cellulosilyticus_WH2	B_ovatus	B_thetaiotaomicron	B_uniformis	B_vulgatus	C_aerofaciens	C_scindens	C_spiroforme	P_distasonis	R_obeum
B_caccae	0.0	1.8016655697094002	1.8016655697094002	1.28461851345943	2.1161593532218816	1.962748660608275	0.23686905043226034	0.6840384356390417	0.7539161066822307	1.411385826663533	0.6840384356390417
B_cellulosilyticus_WH2	0.5170470562499704	0.0	0.5170470562499704	0.0	0.831540839762452	1.7258796101760145	0.0	0.44716938520678134	0.0	1.411385826663533	0.44716938520678134
B_ovatus	0.0	0.0	0.0	0.0	0.3144937835124816	1.2088325539260443	0.0	0.44716938520678134	0.0	0.8943387704135627	0.44716938520678134
B_thetaiotaomicron	0.5170470562499704	0.5170470562499704	1.0340941124999408	0.0	1.3485878960124222	1.7258796101760145	0.0	0.44716938520678134	0.5170470562499704	1.9284328829135033	0.44716938520678134
B_uniformis	0.0	0.0	0.0	0.0	0.0	1.2088325539260443	0.0	0.44716938520678134	0.0	0.8943387704135627	0.44716938520678134
B_vulgatus	0.5170470562499704	1.5647965192771398	1.5647965192771398	1.0477494630271695	1.8792903027896215	0.0	0.0	0.44716938520678134	0.5170470562499704	0.5170470562499704	0.44716938520678134
C_aerofaciens	4.156867893558063	5.204617356585231	5.721664412835202	4.687570300335262	6.036158196347683	5.365700447484108	0.0	1.0181705219207124	0.7539161066822307	3.825133524639528	1.196259369311893
C_scindens	4.237693705099834	5.285443168127003	5.802490224376974	4.768396111877033	6.116984007889455	5.4465262590258785	0.6518269482557014	0.0	0.5170470562499704	3.825133524639528	0.6518269482557014
C_spiroforme	4.933698045222797	5.464400451999994	5.981447508249965	5.464400451999994	6.295941291762447	6.142530599148841	1.0136992020969935	1.143173725329744	0.0	3.6699587222308496	1.5581316231531852
P_distasonis	2.1580780934055093	3.442696606864939	3.442696606864939	3.442696606864939	3.7571903903774206	2.7094409273502515	0.6518269482557014	1.0181705219207124	0.23686905043226034	0.0	1.4331284197441534
R_obeum	4.059604857708653	5.107354320735823	5.6244013769857935	4.590307264485853	5.938895160498275	5.2684374116346975	0.6518269482557014	0.4737381008645207	0.7539161066822307	4.062002575071788	0.0
