B_caccae	24542553.77267862
B_cellulosilyticus_WH2	25973173.021552756
B_ovatus	28493530.3965992
B_thetaiotaomicron	7242155.441269823
B_uniformis	927268.1543229234
B_vulgatus	36837632.805016994
C_aerofaciens	403684.85333420197
C_scindens	2330775.0733134933
C_spiroforme	180050.60712957496
D_longicatena	100000.0
P_distasonis	160605.54794820555
R_obeum	454596.6089758687
