	0.0	1.0	2.0	4.0	6.0	9.0	11.0	12.0	14.0	15.0	16.0	18.0	20.0	24.0	25.0	26.0	28.0	29.0	30.0	32.0	34.0	37.0	39.0	40.0
B_caccae	33226049.332653772	100596927.08706184	50764690.767136075	29508056.56269815	43302794.58826836	54289908.6687588	69064754.79506215	54596827.81664743	62132518.97023116	48806015.30085302	36343667.57377211	39531703.82819333	39113320.06839909	69233588.03820087	47628891.849047765	46273911.10730833	46744101.99005698	71005146.00669046	84729989.08723636	54372940.48845316	56749973.03089882	49792670.366419286	47986657.72212467	54452085.02374549
B_cellulosilyticus_WH2	16445328.983144326	18724740.312699523	16791567.268869802	15927207.69039721	23106057.700304314	33453128.779228017	44781572.07152008	45874501.06399045	62032863.270555876	92465226.50435162	80389813.49083495	100766995.8153834	119551983.8667692	164481616.26866582	125739267.31575216	137886102.6423208	48503323.42040082	47010494.4705565	50722728.67263286	38578498.099583596	38323939.0634491	36387419.621328376	34339863.803579934	38296908.16016301
B_ovatus	17684587.637491465	12357900.526050633	6835016.272159278	2928365.7227351232	3440192.5546983015	4733507.67791268	7023658.157395972	7694509.867304132	10169079.9323059	19963992.319484796	28785352.48802536	47206318.02949114	47162114.15689589	110986239.48073483	58146469.814892024	65025155.80534051	13244267.16070335	9117500.250930276	6051850.575509734	3030397.025756642	2373499.273571271	1896566.367131612	1702363.7087996164	1672280.6601311353
B_thetaiotaomicron	10286320.095769566	15724770.62940594	14216742.887850128	8274184.180879397	11635063.898975607	25944699.617076494	55622300.42245203	39538385.81418696	50499497.9763166	44656592.01529415	41625778.06461757	36966219.881840564	37372808.30507883	41645325.37908759	38804167.825586766	38584725.75135277	32264995.387141883	41198623.124185406	53377360.04291705	34468397.082697034	33699465.89804796	33275992.556850962	35206702.431714766	41338674.48912204
B_uniformis	2055133.9446577837	2304321.004011976	2688449.957157753	3471363.775021201	4744663.034847519	8428104.355949102	14853296.54638425	14345692.67402311	15660458.715434374	19392294.93627005	19580143.219483458	22774455.845313445	23047779.06136112	20108061.11723129	19194277.941522136	19399143.688203514	9291697.447621891	8809002.746420968	8600930.982904019	8137555.075280102	8664127.864715908	7046835.568648454	5824734.678296878	5674673.484542995
B_vulgatus	23694120.054966565	31702107.154077966	24066470.271211397	19288505.017475925	22180271.261682827	29934286.96069806	41165656.69450763	38665801.71264485	34548974.93245704	32813643.53470452	30273410.735331357	39933958.7868907	50178119.38990621	61990603.86349542	59909366.948071525	59775374.88928035	57733170.724975765	76228008.63242108	77519789.03532885	50701282.22995551	49623935.67188606	45584356.77384326	43193444.95878544	49899588.264302954
C_aerofaciens	481020.59158235707	730296.722937972	765620.526039932	627626.8777512184	723583.0064701238	949101.7694219325	795008.7012950977	843295.9461245886	1233010.5945964928	1267418.815186824	1401840.0294817938	1140509.194477437	1318290.5969379114	1257007.1440378036	1475914.6646422707	1654739.583394079	1777167.3393452074	1811765.68950286	1990155.141726537	813878.6223128522	672667.0117101937	708636.4932917174	749252.4506964979	975071.8411677043
C_scindens	3050224.245396048	4759313.937900864	5327611.07843272	3140865.665070572	4716225.220691226	6248626.027013999	5607320.174448459	5263207.922721642	5357249.770165844	4726144.229469762	4906367.2325362265	5371713.539128203	5950324.0417043995	5067017.935516447	5261171.601682685	5799919.929016153	6889203.343947261	8672161.054426542	11608585.544340696	4815148.684668178	4887793.128588874	6228323.708876213	5770547.214116992	7867768.134030994
C_spiroforme	130904.50994546212	260321.09330405612	511724.2610689487	583114.8925733339	491755.4927605967	550034.8465713165	197651.17150546343	214405.83187830742	275588.6024315867	207384.22378050842	189639.7884045085	186779.01326369174	192673.3677224046	179885.12395173832	175648.88331117594	170712.47415371746	279872.90935062646	360811.2282326618	493584.80869518063	435560.7190066261	394714.9069441132	598015.0354211961	509926.09834897716	633810.5217246466
P_distasonis	313276.5962652508	432497.3461991311	463896.0301606626	438865.16514433955	561670.7280962608	1462656.582280966	3399118.7561357142	4123191.5660795355	5088902.703668935	6883062.7478262205	8925736.727398835	14021949.567308886	16025232.141525393	43634314.232881464	23353882.22594537	22625245.95980372	19691157.71810139	15534131.931146245	12664793.49056345	9538407.939428901	8619783.152238576	8728644.601617549	8757171.070445629	9501504.574438004
R_obeum	284300.89021704136	429410.665081665	689562.3211813028	1164664.3349303247	2801980.8163823695	5029482.498879903	5942771.91417788	5905543.953500854	7970913.4056288805	10571724.677039107	13537643.877568956	15224775.822444333	16594521.066971578	15181241.271002838	15824544.913932838	17100763.069368005	8995057.706242757	8947379.83283044	9282023.183398843	4823821.552526323	4046692.2404091377	4223008.67097363	5013992.079889103	6962870.123150813
